IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
167738,NS00000066,DTXSID8020620,0,mg/l,2008-07-15T00:00:00Z,1329,lyerres a soignollesenbrie_NA,626320,2406100,lyerres a soignollesenbrie,France,yerres,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
893153,NS00001683,DTXSID3020964,0,mg/l,2011-05-16T00:00:00Z,1616,ablonsurseine 2_la seine,48.71866825,2.41559628972222,ablonsurseine 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
817186,NS00010239,DTXSID9021716,0,mg/l,2011-02-08T00:00:00Z,1559,la ferteloupiere 2_le vrin,47.9174213452778,3.23621176833333,la ferteloupiere 2,France,le vrin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
822273,NS00000191,DTXSID8042478,0,mg/l,2011-12-06T00:00:00Z,1560,montereaufaultyonne 1_lyonne,48.3888235863889,2.95967977861111,montereaufaultyonne 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
346373,NS00010461,DTXSID2024163,0,mg/l,2001-06-05T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
576828,NS00008271,DTXSID1022267,0,mg/l,2010-02-08T00:00:00Z,1823,saintthomasenargonne 1_la biesme,49.1799554925,4.86838786888889,saintthomasenargonne 1,France,la biesme,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
34961,NS00008307,DTXSID3020833,0.0001,mg/l,2006-10-09T00:00:00Z,974,lobith 860_rhine,NA,NA,lobith 860,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
431484,NS00000249,DTXSID4058156,0,mg/l,2010-03-15T00:00:00Z,1596,nangis 2_le ru de courtenain,48.5327141772222,2.98224293638889,nangis 2,France,le ru de courtenain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
931313,NS00000261,DTXSID0037495,0,mg/l,2011-03-14T00:00:00Z,1655,colombes 2_la seine,48.9204020183333,2.2203890225,colombes 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
738345,NS00000258,DTXSID4027608,0,mg/l,2010-09-08T00:00:00Z,2070,pontleveque 1_le canal du nord,49.56357947,2.99998618361111,pontleveque 1,France,la verse,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
41802,NS00009484,DTXSID6024254,0.00002,mg/l,2005-01-25T00:00:00Z,976,nieuwersluis_rhine,NA,NA,nieuwersluis,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
207480,NS00010882,DTXSID2024086,0,mg/l,2001-02-19T00:00:00Z,1462,NA_dijle zenne,156890,193284,NA,NA,dijle zenne,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
767351,NS00007860,DTXSID80184211,0,mg/l,2011-01-03T00:00:00Z,1522,jutigny 1_la voulzie,48.4870260763889,3.23548601555556,jutigny 1,France,la voulzie,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
771511,NS00000249,DTXSID4058156,0,mg/l,2011-11-02T00:00:00Z,1525,vimpelles 2_lauxence,48.44091953,3.173379985,vimpelles 2,France,lauxence,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
636397,NS00008448,DTXSID3024239,0,mg/l,2010-04-19T00:00:00Z,1911,notredamedegravenchon 2_le theluet,49.4798198675,0.572941333888889,notredamedegravenchon 2,France,le theluet,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
736554,NS00010095,DTXSID2021781,0,mg/l,2010-07-07T00:00:00Z,2066,guny 2_le canal de loise c laisne,49.5194611577778,3.27277801166667,guny 2,France,le canal de loise c laisne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
106985,NS00000446,DTXSID6032352,0,mg/l,2009-02-09T00:00:00Z,1089,vn starina pritok_cirocha,49.0796512764,22.2751071893,vn starina pritok,Slovakia,cirocha,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
249337,NS00001617,DTXSID1052290,0,mg/l,2004-12-14T00:00:00Z,1416,dijle_dijle,170485.333333333,178709.666666667,dijle,Belgium,Scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
879407,NS00075402,DTXSID2021446,0,mg/l,2011-06-07T00:00:00Z,2108,saintloupdegonois 1_la clery,48.0585100486111,2.91476193472222,saintloupdegonois 1,France,la clery,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
142517,NS00000529,DTXSID7024245,0,mg/l,2008-10-07T00:00:00Z,1238,corbeilles fr_NA,616240,2343100,corbeilles fr,France,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE
627510,NS00010861,DTXSID9020295,0,mg/l,2010-09-06T00:00:00Z,1894,fourges 1_lepte,49.1199803225,1.64512256055556,fourges 1,France,lepte,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
94049,NS00000258,DTXSID4027608,0,mg/l,2009-10-07T00:00:00Z,1000,bukova trnavka 2 rkm 342 danube sk_trnavka 2,48.5352853408,17.4441236914,bukova trnavka 2 rkm 342 danube sk,Slovakia,trnavka,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
615733,NS00008817,DTXSID5041851,0,mg/l,2010-07-26T00:00:00Z,1881,beynes 3_la mauldre,48.8569919730556,1.87584572083333,beynes 3,France,la mauldre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
834687,NS00000066,DTXSID8020620,0,mg/l,2011-08-09T00:00:00Z,2089,annaysurserein 1_le ru de louevre,47.7489120516667,3.9701988975,annaysurserein 1,France,le ru de louevre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
507260,NS00001734,DTXSID2034627,0,mg/l,2010-07-29T00:00:00Z,1718,avenayvaldor 3_la livre,49.0598471527778,4.0533850575,avenayvaldor 3,France,la livre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
466285,NS00000361,DTXSID5032442,0,mg/l,2010-03-16T00:00:00Z,1656,maisonslaffitte 1_la seine,48.9444483491667,2.15775911333333,maisonslaffitte 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
970341,NS00010418,DTXSID1042158,0,mg/l,2011-05-12T00:00:00Z,1687,doulaincourtsaucourt 2_le rognon,48.3437163919444,5.16519750083333,doulaincourtsaucourt 2,France,le rognon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
445564,NS00000529,DTXSID7024245,0,mg/l,2010-09-06T00:00:00Z,1620,autruysurjuine 1_la juine,48.2918361816667,2.09726988805556,autruysurjuine 1,France,la juine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
975926,NS00000248,DTXSID4022448,0,mg/l,2011-04-14T00:00:00Z,2130,bettancourtlalongue 1_la chee,48.8178183311111,4.88496864888889,bettancourtlalongue 1,France,la chee,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
180577,NS00000246,DTXSID4022020,0,mg/l,2008-12-15T00:00:00Z,1381,la seine a ivrysurseine_NA,605400,2423900,la seine a ivrysurseine,France,seine,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
662589,NS00008490,DTXSID5037494,4.19999994337559E-05,mg/l,2010-07-20T00:00:00Z,1955,lillebonne 3_le commerce,49.5044902772222,0.536250839166667,lillebonne 3,France,le commerce,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
634846,NS00010255,DTXSID3021986,0,mg/l,2010-08-02T00:00:00Z,1908,caudebecencaux 1_la seine,49.5225856638889,0.727530015277778,caudebecencaux 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
744370,NS00000701,DTXSID0024000,0,mg/l,2011-11-22T00:00:00Z,1506,merreysurarce 1_larce,48.0979486655556,4.38922505055556,merreysurarce 1,France,larce,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
891643,NS00004774,DTXSID4020450,0,mg/l,2011-09-19T00:00:00Z,1615,risorangis 1_la seine,48.6607467833333,2.416582875,risorangis 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
665710,NS00009638,DTXSID3030056,0,mg/l,2010-01-26T00:00:00Z,1962,crielsurmer 1_lyres,50.0073516294444,1.32051254472222,crielsurmer 1,France,lyres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
311568,NS00007529,DTXSID4024359,0,mg/l,2007-03-13T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
868772,NS00010861,DTXSID9020295,0,mg/l,2011-11-16T00:00:00Z,1594,etiolles 1_le ruisseau des hauldres,48.6327779366667,2.46577705277778,etiolles 1,France,le ruisseau des hauldres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
877065,NS00000121,DTXSID6041842,0,mg/l,2011-12-12T00:00:00Z,1602,nogentsurvernisson 1_le puiseaux,47.8593591572222,2.7132152475,nogentsurvernisson 1,France,le puiseaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
708037,NS00007529,DTXSID4024359,0,mg/l,2010-11-04T00:00:00Z,2021,saintjeanleblanc 1_la druance,48.9375500022222,0.671599276666667,saintjeanleblanc 1,France,la druance,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
473211,NS00000361,DTXSID5032442,0,mg/l,2010-03-16T00:00:00Z,1666,luzysurmarne 1_le ruisseau de moiron,48.0455482016667,5.2159644325,luzysurmarne 1,France,le ruisseau de moiron,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
947033,NS00001710,DTXSID6041684,0,mg/l,2011-05-10T00:00:00Z,2120,chaumont 1_la suize,48.1055083797222,5.12274198416667,chaumont 1,France,la suize,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
759814,NS00000236,DTXSID0023901,0.000137999996542931,mg/l,2011-12-12T00:00:00Z,2074,saintparresauxtertres 1_le canal de baires,48.2874221886111,4.12108820916667,saintparresauxtertres 1,France,le canal de baires,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
297078,NS00010461,DTXSID2024163,0,mg/l,2007-07-02T00:00:00Z,1493,brakel m845_maas,NA,NA,brakel m845,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1038306,NS00007860,DTXSID80184211,0,mg/l,2011-04-18T00:00:00Z,1746,montignylallier 1_le clignon,49.1117840588889,3.09483069694444,montignylallier 1,France,le clignon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
538463,NS00000243,DTXSID4024195,2.30000000447035E-05,mg/l,2010-04-26T00:00:00Z,1765,vetheuil 2_le ru de la vallee du roi,49.0640932055556,1.70146004,vetheuil 2,France,le ru de la vallee du roi,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
506938,NS00000248,DTXSID4022448,0,mg/l,2010-01-21T00:00:00Z,1718,avenayvaldor 3_la livre,49.0598471527778,4.0533850575,avenayvaldor 3,France,la livre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
19583,NS00006349,DTXSID1024122,0.00079000002,mg/l,2000-06-07T00:00:00Z,636,hulebaek hulebaekshus_hulebaek,66.5236,61.34023,hulebaek hulebaekshus,Denmark,hulebaek,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
519339,NS00009638,DTXSID3030056,0,mg/l,2010-04-19T00:00:00Z,1736,saintagnan 1_le ru de saintagnan,49.0163375011111,3.58846362583333,saintagnan 1,France,le ru de saintagnan,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
703351,NS00010268,DTXSID3022455,0,mg/l,2010-02-03T00:00:00Z,2016,caumontsurorne 1_lorne,48.9544500958333,0.503120686388889,caumontsurorne 1,France,lorne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
769331,NS00098479,DTXSID3024235,0,mg/l,2011-11-02T00:00:00Z,2076,chalmaison 1_le ruisseau des meances,48.4856073344444,3.23867333888889,chalmaison 1,France,le ruisseau des meances,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1041211,NS00010438,DTXSID8034580,0,mg/l,2011-04-04T00:00:00Z,1747,villeneuvelalionne 1_le grand morin,48.7829940766667,3.44480584222222,villeneuvelalionne 1,France,le grand morin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
431720,NS00010885,DTXSID4024270,0,mg/l,2010-10-18T00:00:00Z,1596,nangis 2_le ru de courtenain,48.5327141772222,2.98224293638889,nangis 2,France,le ru de courtenain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
538474,NS00010239,DTXSID9021716,0,mg/l,2010-04-26T00:00:00Z,1765,vetheuil 2_le ru de la vallee du roi,49.0640932055556,1.70146004,vetheuil 2,France,le ru de la vallee du roi,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
631306,NS00003861,DTXSID9020827,0,mg/l,2010-07-27T00:00:00Z,1903,grandcouronne 1_la seine,49.3566833097222,0.984750329722222,grandcouronne 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
896310,NS00004723,DTXSID5037490,0.00122000002861023,mg/l,2011-10-05T00:00:00Z,1618,estouy 1_lessonne,48.1819975563889,2.32385253444444,estouy 1,France,lessonne,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
563687,NS00000560,DTXSID2020420,0,mg/l,2010-03-09T00:00:00Z,1803,conflanssaintehonorine 1_loise,48.9886387244444,2.08290023472222,conflanssaintehonorine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
309230,NS00000180,DTXSID8034324,0,mg/l,2010-10-01T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46174,NS00008490,DTXSID5037494,0,mg/l,2001-10-08T00:00:00Z,976,nieuwersluis_rhine,NA,NA,nieuwersluis,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
633820,NS00009484,DTXSID6024254,1.40000004321337E-05,mg/l,2010-11-09T00:00:00Z,1907,la maillerayesurseine 1_la seine,49.4838644880556,0.776176672222222,la maillerayesurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
255107,NS00008169,DTXSID4024193,0,mg/l,2001-04-10T00:00:00Z,1448,maanhoevebeek baanveldenloop bisschophoefloop_NA,159300,192570,maanhoevebeek baanveldenloop bisschophoefloop,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
92245,NS00001690,DTXSID1024255,0,mg/l,2009-03-12T00:00:00Z,1048,nedozery_nitra,48.8185235294,18.6426844667,nedozery,Slovakia,nitra,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
993505,NS00000191,DTXSID8042478,0,mg/l,2011-02-15T00:00:00Z,1715,chaintrixbierges 1_la sommesoude,48.9109455938889,4.09805806583333,chaintrixbierges 1,France,la sommesoude,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
741439,NS00009562,DTXSID9020372,0,mg/l,2011-09-26T00:00:00Z,1504,charreysurseine 1_la seine,47.9428806002778,4.50756606638889,charreysurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
887933,NS00098479,DTXSID3024235,0,mg/l,2011-05-10T00:00:00Z,1612,courtempierre 1_le fusain,48.1105605530556,2.63684970611111,courtempierre 1,France,le fusain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
688538,NS00008448,DTXSID3024239,0,mg/l,2010-03-17T00:00:00Z,1996,manerbe 1_le pre dauge,49.1747666163889,0.169416476666667,manerbe 1,France,le pre dauge,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
529963,NS00000487,DTXSID5020449,0,mg/l,2010-05-04T00:00:00Z,1751,montry 1_le ru de lochy,48.8847352680556,2.83811071861111,montry 1,France,le ru de lochy,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
240002,NS00000258,DTXSID4027608,0,mg/l,2003-10-21T00:00:00Z,1445,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
358076,NS00009562,DTXSID9020372,0,mg/l,2009-06-03T00:00:00Z,1500,stellendam m876_NA,51.809722,4.077778,stellendam m876,Netherlands,haringvliet west,rhine,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
502539,NS00000516,DTXSID2032631,0,mg/l,2010-09-21T00:00:00Z,1710,alliancelles 1_lornain,48.7996329463889,4.88751158055556,alliancelles 1,France,lornain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
289709,NS00000217,DTXSID9020740,0,mg/l,2007-02-19T00:00:00Z,1493,brakel m845_maas,NA,NA,brakel m845,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
289294,NS00000219,DTXSID3029869,0,mg/l,2006-10-30T00:00:00Z,1493,brakel m845_maas,NA,NA,brakel m845,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
811178,NS00010580,DTXSID2034881,0,mg/l,2011-04-14T00:00:00Z,1556,pregilbert 1_lyonne,47.6428925913889,3.664041065,pregilbert 1,France,lyonne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
18344,NS00010438,DTXSID8034580,0,mg/l,2000-04-17T00:00:00Z,625,bygholm a korup bro bygholm a dk1 dk_bygholm a,54.7219,61.92156,bygholm a korup bro bygholm a dk1 dk,Denmark,bygholm a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
730818,NS00004799,DTXSID5021380,0,mg/l,2010-12-16T00:00:00Z,2056,coudevillesurmer 1_le ruisseau du boscq,48.8506173347222,1.51895066,coudevillesurmer 1,France,le ruisseau du boscq,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
507116,NS00010721,DTXSID5023902,0,mg/l,2010-05-20T00:00:00Z,1718,avenayvaldor 3_la livre,49.0598471527778,4.0533850575,avenayvaldor 3,France,la livre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
382154,NS00000487,DTXSID5020449,0,mg/l,2010-01-04T00:00:00Z,1520,courceroy 1_la seine,48.4685019363889,3.41620767166667,courceroy 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
969855,NS00000384,DTXSID7020479,0,mg/l,2011-01-13T00:00:00Z,1687,doulaincourtsaucourt 2_le rognon,48.3437163919444,5.16519750083333,doulaincourtsaucourt 2,France,le rognon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
890389,NS00000066,DTXSID8020620,0,mg/l,2011-12-15T00:00:00Z,1613,nonville 1_le lunain,48.2954118577778,2.78206327361111,nonville 1,France,le lunain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
826459,NS00075402,DTXSID2021446,0,mg/l,2011-05-09T00:00:00Z,1564,ourouxenmorvan 2_le chalaux,47.1959728294444,3.97405973305556,ourouxenmorvan 2,France,le chalaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
817870,NS00010438,DTXSID8034580,0,mg/l,2011-08-09T00:00:00Z,1559,la ferteloupiere 2_le vrin,47.9174213452778,3.23621176833333,la ferteloupiere 2,France,le vrin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
725553,NS00000487,DTXSID5020449,0,mg/l,2010-01-26T00:00:00Z,2049,brillevast 1_la saire,49.6134330402778,1.40408246222222,brillevast 1,France,la saire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
200465,NS00003145,DTXSID1020855,0,mg/l,2001-05-08T00:00:00Z,1410,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
898872,NS00000066,DTXSID8020620,0,mg/l,2011-08-03T00:00:00Z,1620,autruysurjuine 1_la juine,48.2918361816667,2.09726988805556,autruysurjuine 1,France,la juine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
25768,NS00108173,DTXSID1023998,0,mg/l,2008-01-04T09:17:00Z,712,r wye at redbrook railway bridge harmonised monitoring_wye,51.7851094444444,0,r wye at redbrook railway bridge harmonised monitoring,United Kingdom,wye,wye,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
690708,NS00003861,DTXSID9020827,0,mg/l,2010-11-05T00:00:00Z,1997,saintmartinauxchartrains 1_la touques,49.3040336786111,0.147636705277778,saintmartinauxchartrains 1,France,la touques,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
603540,NS00007685,DTXSID7020637,0,mg/l,2010-04-27T00:00:00Z,1861,fismes 1_lardre,49.3065739347222,3.67390192833333,fismes 1,France,lardre,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
747453,NS00000446,DTXSID6032352,0,mg/l,2011-04-27T00:00:00Z,1509,saintlye 1_la seine,48.3612891341667,4.00766739805556,saintlye 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
678594,NS00007685,DTXSID7020637,0,mg/l,2010-04-13T00:00:00Z,1981,mannevillesurrisle 1_la risle,49.3471872838889,0.565680163611111,mannevillesurrisle 1,France,la risle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
439499,NS00000237,DTXSID4032376,0,mg/l,2010-06-08T00:00:00Z,1612,courtempierre 1_le fusain,48.1105605530556,2.63684970611111,courtempierre 1,France,le fusain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
673964,NS00000529,DTXSID7024245,0,mg/l,2010-04-21T00:00:00Z,1974,colleville 1_la valmont,49.7439474761111,0.479315969166667,colleville 1,France,la valmont,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
623008,NS00000096,DTXSID1040320,0,mg/l,2010-01-25T00:00:00Z,1888,dampierreenbray 2_la rivire de mesangueville,49.5330339577778,1.68672692222222,dampierreenbray 2,France,la rivire de mesangueville,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
739173,NS00007769,DTXSID5021386,0,mg/l,2011-01-24T00:00:00Z,1503,nodsurseine 1_la seine,47.7641944605556,4.57098584888889,nodsurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
791294,NS00001683,DTXSID3020964,0,mg/l,2011-08-18T00:00:00Z,1539,rennepont 1_la renne,48.1671791086111,4.88182855361111,rennepont 1,France,la renne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1025042,NS00000277,DTXSID9024194,0,mg/l,2011-02-15T00:00:00Z,2147,mezymoulins 1_le surmelin,49.0594545272222,3.51592928277778,mezymoulins 1,France,le surmelin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
15806,NS00008490,DTXSID5037494,0,mg/l,2003-11-21T00:00:00Z,646,odense a kratholm 2235_odense a,58.4161,61.3253,odense a kratholm 2235,Denmark,odense a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
9863,NS00010410,DTXSID7047568,0,mg/l,2005-08-02T00:00:00Z,577,kivioja 4tien silta_river kivioja,64.8215,25.4807,kivioja 4tien silta,Finland,NA,NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE
360070,NS00010021,DTXSID7020764,0,mg/l,2007-06-05T00:00:00Z,1500,stellendam m876_NA,51.809722,4.077778,stellendam m876,Netherlands,haringvliet west,rhine,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
234520,NS00010269,DTXSID4024272,0,mg/l,2003-09-16T00:00:00Z,1457,boskantgracht_NA,117888,186759,boskantgracht,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
465952,NS00000528,DTXSID7021100,0,mg/l,2010-09-15T00:00:00Z,1655,colombes 2_la seine,48.9204020183333,2.2203890225,colombes 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
123622,NS00008490,DTXSID5037494,0,mg/l,2008-03-18T00:00:00Z,1141,hainburg danube rkm 18789 danube sk_danube,48.1633492991,16.9621031405,hainburg danube rkm 18789 danube sk,Slovakia,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
766573,NS00007860,DTXSID80184211,0,mg/l,2011-11-30T00:00:00Z,1520,courceroy 1_la seine,48.4685019363889,3.41620767166667,courceroy 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
350360,NS00008895,DTXSID3034872,0,mg/l,2010-04-14T00:00:00Z,1498,luik m600_NA,50.653333,5.616389,luik m600,Netherlands,meuse,meuse,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
999878,NS00000487,DTXSID5020449,0,mg/l,2011-05-18T00:00:00Z,1720,reuil 1_la marne,49.0813584494444,3.79733395416667,reuil 1,France,la marne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
725652,NS00008242,DTXSID7021869,0,mg/l,2010-02-22T00:00:00Z,2049,brillevast 1_la saire,49.6134330402778,1.40408246222222,brillevast 1,France,la saire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
81466,NS00005486,DTXSID4058601,0.00000013,mg/l,2009-07-21T00:00:00Z,1060,pinkovce_uh,48.6061657496,22.1771386855,pinkovce,Slovakia,uh,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
726053,NS00010461,DTXSID2024163,0,mg/l,2010-09-13T00:00:00Z,2049,brillevast 1_la saire,49.6134330402778,1.40408246222222,brillevast 1,France,la saire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
412062,NS00000249,DTXSID4058156,0,mg/l,2010-06-08T00:00:00Z,1564,ourouxenmorvan 2_le chalaux,47.1959728294444,3.97405973305556,ourouxenmorvan 2,France,le chalaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
